id_str;from_user;text;created_at;time;geo_coordinates;user_lang;in_reply_to_user_id_str;in_reply_to_screen_name;from_user_id_str;in_reply_to_status_id_str;source;profile_image_url;user_followers_count;user_friends_count;user_utc_offset;status_url;entities_str
489209958895190000;karolbraun;"RT @juancommander: ""RetuÃ­te ou pereÃ§a"" (Retweet or perish), w/ summary of my #altmetrics14 submission, latest issue of @PesquisaFapesp httpâ€¦";Wed Jul 16 00:48:38 +0000 2014;15.07.2014 20:48;;pt;;;20073175;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";http://pbs.twimg.com/profile_images/450613530845523968/nTBEesRX_normal.jpeg;190;237;-7200;http://twitter.com/karolbraun/statuses/489209958895190016;"{""symbols"":[],""urls"":[{""expanded_url"":""http://revistapesquisa.fapesp.br/2014/07/15/retuite-ou-pereca/"",""indices"":[139,140],""display_url"":""revistapesquisa.fapesp.br/2014/07/15/ret\u2026"",""url"":""http://t.co/voT0k749b0""}],""hashtags"":[{""text"":""altmetrics14"",""indices"":[77,90]}],""user_mentions"":[{""id"":388503174,""name"":""Juan Pablo Alperin"",""indices"":[3,17],""screen_name"":""juancommander"",""id_str"":""388503174""},{""id"":17465506,""name"":""PesquisaFapesp"",""indices"":[119,134],""screen_name"":""PesquisaFapesp"",""id_str"":""17465506""}]}"
489192967333498000;iaravps;"RT @juancommander: ""RetuÃ­te ou pereÃ§a"" (Retweet or perish), w/ summary of my #altmetrics14 submission, latest issue of @PesquisaFapesp httpâ€¦";Tue Jul 15 23:41:06 +0000 2014;15.07.2014 19:41;;pt;;;173881525;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";http://pbs.twimg.com/profile_images/378800000364442302/0048f522dd10b025fd3ef854ca99381e_normal.jpeg;321;787;-10800;http://twitter.com/iaravps/statuses/489192967333498880;"{""symbols"":[],""urls"":[{""expanded_url"":""http://revistapesquisa.fapesp.br/2014/07/15/retuite-ou-pereca/"",""indices"":[139,140],""display_url"":""revistapesquisa.fapesp.br/2014/07/15/ret\u2026"",""url"":""http://t.co/voT0k749b0""}],""hashtags"":[{""text"":""altmetrics14"",""indices"":[77,90]}],""user_mentions"":[{""id"":388503174,""name"":""Juan Pablo Alperin"",""indices"":[3,17],""screen_name"":""juancommander"",""id_str"":""388503174""},{""id"":17465506,""name"":""PesquisaFapesp"",""indices"":[119,134],""screen_name"":""PesquisaFapesp"",""id_str"":""17465506""}]}"
489192589682561000;dominiquebabini;"RT @juancommander: ""RetuÃ­te ou pereÃ§a"" (Retweet or perish), w/ summary of my #altmetrics14 submission, latest issue of @PesquisaFapesp httpâ€¦";Tue Jul 15 23:39:36 +0000 2014;15.07.2014 19:39;;en;;;63184036;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";http://pbs.twimg.com/profile_images/344513261580026936/8d41516d660eb727b51dd89adb4752e8_normal.jpeg;562;140;-14400;http://twitter.com/dominiquebabini/statuses/489192589682561024;"{""symbols"":[],""urls"":[{""expanded_url"":""http://revistapesquisa.fapesp.br/2014/07/15/retuite-ou-pereca/"",""indices"":[139,140],""display_url"":""revistapesquisa.fapesp.br/2014/07/15/ret\u2026"",""url"":""http://t.co/voT0k749b0""}],""hashtags"":[{""text"":""altmetrics14"",""indices"":[77,90]}],""user_mentions"":[{""id"":388503174,""name"":""Juan Pablo Alperin"",""indices"":[3,17],""screen_name"":""juancommander"",""id_str"":""388503174""},{""id"":17465506,""name"":""PesquisaFapesp"",""indices"":[119,134],""screen_name"":""PesquisaFapesp"",""id_str"":""17465506""}]}"
489192589682561000;dominiquebabini;"RT @juancommander: ""RetuÃ­te ou pereÃ§a"" (Retweet or perish), w/ summary of my #altmetrics14 submission, latest issue of @PesquisaFapesp httpâ€¦";Tue Jul 15 23:39:36 +0000 2014;15.07.2014 19:39;;en;;;63184036;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";http://pbs.twimg.com/profile_images/344513261580026936/8d41516d660eb727b51dd89adb4752e8_normal.jpeg;562;140;-14400;http://twitter.com/dominiquebabini/statuses/489192589682561024;"{""symbols"":[],""urls"":[{""expanded_url"":""http://revistapesquisa.fapesp.br/2014/07/15/retuite-ou-pereca/"",""indices"":[139,140],""display_url"":""revistapesquisa.fapesp.br/2014/07/15/ret\u2026"",""url"":""http://t.co/voT0k749b0""}],""hashtags"":[{""text"":""altmetrics14"",""indices"":[77,90]}],""user_mentions"":[{""id"":388503174,""name"":""Juan Pablo Alperin"",""indices"":[3,17],""screen_name"":""juancommander"",""id_str"":""388503174""},{""id"":17465506,""name"":""PesquisaFapesp"",""indices"":[119,134],""screen_name"":""PesquisaFapesp"",""id_str"":""17465506""}]}"
489106178702446000;juancommander;"""RetuÃ­te ou pereÃ§a"" (Retweet or perish), w/ summary of my #altmetrics14 submission, latest issue of @PesquisaFapesp http://t.co/voT0k749b0";Tue Jul 15 17:56:14 +0000 2014;15.07.2014 13:56;;en;;;388503174;;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";http://pbs.twimg.com/profile_images/1606826822/JP_tb_normal.jpg;375;266;-25200;http://twitter.com/juancommander/statuses/489106178702446592;"{""symbols"":[],""urls"":[{""expanded_url"":""http://revistapesquisa.fapesp.br/2014/07/15/retuite-ou-pereca/"",""indices"":[116,138],""display_url"":""revistapesquisa.fapesp.br/2014/07/15/ret\u2026"",""url"":""http://t.co/voT0k749b0""}],""hashtags"":[{""text"":""altmetrics14"",""indices"":[58,71]}],""user_mentions"":[{""id"":17465506,""name"":""PesquisaFapesp"",""indices"":[100,115],""screen_name"":""PesquisaFapesp"",""id_str"":""17465506""}]}"
487470902398164000;truthyatindiana;"""Dissemination of scholarly literature in social media"" presented at #Altmetrics14 http://t.co/vVhOPICWY9";Fri Jul 11 05:38:14 +0000 2014;11.07.2014 01:38;;en;;;187521608;;"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>";http://pbs.twimg.com/profile_images/1121762921/viewer_normal.png;1040;42;-14400;http://twitter.com/truthyatindiana/statuses/487470902398164992;"{""symbols"":[],""urls"":[{""expanded_url"":""http://figshare.com/articles/Dissemination_of_scholarly_literature_in_social_media/1035127"",""indices"":[83,105],""display_url"":""figshare.com/articles/Disse\u2026"",""url"":""http://t.co/vVhOPICWY9""}],""hashtags"":[{""text"":""Altmetrics14"",""indices"":[69,82]}],""user_mentions"":[]}"
487209497438744000;chiare81;"RT @stefhaustein: our presentation from #altmetrics14 is up here: http://t.co/vDjcbkQVMe
@lariviev @csugimoto @timothydbowman #twitter #arxâ€¦";Thu Jul 10 12:19:30 +0000 2014;10.07.2014 08:19;;it;;;1310823732;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";http://pbs.twimg.com/profile_images/3442974432/ea60da09dd9c1043285ceaf5c3790357_normal.jpeg;35;167;;http://twitter.com/chiare81/statuses/487209497438744576;"{""symbols"":[],""urls"":[{""expanded_url"":""http://www.slideshare.net/StefanieHaustein/haustein-etal-altmetrics14pptx"",""indices"":[66,88],""display_url"":""slideshare.net/StefanieHauste\u2026"",""url"":""http://t.co/vDjcbkQVMe""}],""hashtags"":[{""text"":""altmetrics14"",""indices"":[40,53]},{""text"":""twitter"",""indices"":[126,134]},{""text"":""arxiv"",""indices"":[135,140]},{""text"":""altmetrics"",""indices"":[139,140]}],""user_mentions"":[{""id"":134765219,""name"":""Stefanie Haustein"",""indices"":[3,16],""screen_name"":""stefhaustein"",""id_str"":""134765219""},{""id"":1318408266,""name"":""Vincent LariviÃ¨re"",""indices"":[89,98],""screen_name"":""lariviev"",""id_str"":""1318408266""},{""id"":47325650,""name"":""Cassidy Sugimoto"",""indices"":[99,109],""screen_name"":""csugimoto"",""id_str"":""47325650""},{""id"":165013005,""name"":""Timothy D Bowman"",""indices"":[110,125],""screen_name"":""timothydbowman"",""id_str"":""165013005""}]}"
487187114166337000;PBLsciupdate;"RT @stefhaustein: our presentation from #altmetrics14 is up here: http://t.co/vDjcbkQVMe
@lariviev @csugimoto @timothydbowman #twitter #arxâ€¦";Thu Jul 10 10:50:34 +0000 2014;10.07.2014 06:50;;en;;;59423714;;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";http://pbs.twimg.com/profile_images/734065841/photo3_normal.jpg;551;2000;;http://twitter.com/PBLsciupdate/statuses/487187114166337536;"{""symbols"":[],""urls"":[{""expanded_url"":""http://www.slideshare.net/StefanieHaustein/haustein-etal-altmetrics14pptx"",""indices"":[66,88],""display_url"":""slideshare.net/StefanieHauste\u2026"",""url"":""http://t.co/vDjcbkQVMe""}],""hashtags"":[{""text"":""altmetrics14"",""indices"":[40,53]},{""text"":""twitter"",""indices"":[126,134]},{""text"":""arxiv"",""indices"":[135,140]},{""text"":""altmetrics"",""indices"":[139,140]}],""user_mentions"":[{""id"":134765219,""name"":""Stefanie Haustein"",""indices"":[3,16],""screen_name"":""stefhaustein"",""id_str"":""134765219""},{""id"":1318408266,""name"":""Vincent LariviÃ¨re"",""indices"":[89,98],""screen_name"":""lariviev"",""id_str"":""1318408266""},{""id"":47325650,""name"":""Cassidy Sugimoto"",""indices"":[99,109],""screen_name"":""csugimoto"",""id_str"":""47325650""},{""id"":165013005,""name"":""Timothy D Bowman"",""indices"":[110,125],""screen_name"":""timothydbowman"",""id_str"":""165013005""}]}"
483278072154574000;katychuang;RT @RouhiRoo: .@altmetric @ #altmetrics14 - opinions versus fact need to be noted (blogs tend to opinion) - Peer-review vs non-peer review â€¦;Sun Jun 29 15:57:25 +0000 2014;29.06.2014 11:57;;en;;;17883224;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";http://pbs.twimg.com/profile_images/417037207036104704/IsNlCtUH_normal.jpeg;886;716;-14400;http://twitter.com/katychuang/statuses/483278072154574849;"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""altmetrics14"",""indices"":[28,41]}],""user_mentions"":[{""id"":2190724014,""name"":""Sara Rouhi"",""indices"":[3,12],""screen_name"":""RouhiRoo"",""id_str"":""2190724014""},{""id"":350424151,""name"":""Altmetric"",""indices"":[15,25],""screen_name"":""altmetric"",""id_str"":""350424151""}]}"
482868870076960000;InfoCulture2;RT @stefhaustein: important info from @mfenner about @mendeleyAPI: Mendeley UUID not consistent! not usable as identifier #altmetrics14;Sat Jun 28 12:51:24 +0000 2014;28.06.2014 08:51;;en;;;1259495682;;"<a href=""http://blogs.scientificamerican.com/information-culture/"" rel=""nofollow"">InformationCultureBlog </a>";http://pbs.twimg.com/profile_images/3366668925/8ca20940f42dad974ff81343f9da09eb_normal.jpeg;41;10;;http://twitter.com/InfoCulture2/statuses/482868870076960769;"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""altmetrics14"",""indices"":[122,135]}],""user_mentions"":[{""id"":134765219,""name"":""Stefanie Haustein"",""indices"":[3,16],""screen_name"":""stefhaustein"",""id_str"":""134765219""},{""id"":10012402,""name"":""Martin Fenner"",""indices"":[38,46],""screen_name"":""mfenner"",""id_str"":""10012402""},{""id"":177222469,""name"":""Mendeley API"",""indices"":[53,65],""screen_name"":""mendeleyAPI"",""id_str"":""177222469""}]}"
482868605877747000;Hadas_Shema;RT @stefhaustein: important info from @mfenner about @mendeleyAPI: Mendeley UUID not consistent! not usable as identifier #altmetrics14;Sat Jun 28 12:50:21 +0000 2014;28.06.2014 08:50;;en;;;26741102;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";http://pbs.twimg.com/profile_images/1112813285/21468662_normal.jpg;280;263;;http://twitter.com/Hadas_Shema/statuses/482868605877747712;"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""altmetrics14"",""indices"":[122,135]}],""user_mentions"":[{""id"":134765219,""name"":""Stefanie Haustein"",""indices"":[3,16],""screen_name"":""stefhaustein"",""id_str"":""134765219""},{""id"":10012402,""name"":""Martin Fenner"",""indices"":[38,46],""screen_name"":""mfenner"",""id_str"":""10012402""},{""id"":177222469,""name"":""Mendeley API"",""indices"":[53,65],""screen_name"":""mendeleyAPI"",""id_str"":""177222469""}]}"
482831095600529000;pvanheus;RT @KeitaBando: Exploring #Altmetrics in an emerging country context https://t.co/wUjLDVMkJS Presentation from the #Altmetrics14 workshop, â€¦;Sat Jun 28 10:21:18 +0000 2014;28.06.2014 06:21;;en;;;33854287;;"<a href=""http://www.myplume.com/"" rel=""nofollow"">PlumeÂ forÂ Android</a>";http://pbs.twimg.com/profile_images/2396549314/7rm8726omtqn4aqp4bkx_normal.jpeg;136;73;;http://twitter.com/pvanheus/statuses/482831095600529408;"{""symbols"":[],""urls"":[{""expanded_url"":""https://speakerdeck.com/jalperin/exploring-altmetrics-in-an-emerging-country-context"",""indices"":[69,92],""display_url"":""speakerdeck.com/jalperin/explo\u2026"",""url"":""https://t.co/wUjLDVMkJS""}],""hashtags"":[{""text"":""Altmetrics"",""indices"":[26,37]},{""text"":""Altmetrics14"",""indices"":[115,128]}],""user_mentions"":[{""id"":6169802,""name"":""Keita Bando"",""indices"":[3,14],""screen_name"":""KeitaBando"",""id_str"":""6169802""}]}"
482621394564296000;tafanor;.@csugimoto I bought it from @IUBloomington this week at @WebSciConf. Nice chapter on academic lineage. Sad we didn't met #altmetrics14;Fri Jun 27 20:28:01 +0000 2014;27.06.2014 16:28;loc: 40.72731739,-73.98754138;en-gb;47325650;csugimoto;237738266;481872907245998000;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";http://pbs.twimg.com/profile_images/2745410604/50ef68a904f67dc2664b5ca89809a81e_normal.jpeg;322;255;7200;http://twitter.com/tafanor/statuses/482621394564296704;"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""altmetrics14"",""indices"":[122,135]}],""user_mentions"":[{""id"":47325650,""name"":""Cassidy Sugimoto"",""indices"":[1,11],""screen_name"":""csugimoto"",""id_str"":""47325650""},{""id"":18458348,""name"":""Indiana University"",""indices"":[29,43],""screen_name"":""IUBloomington"",""id_str"":""18458348""},{""id"":1948032967,""name"":""WebSciConf"",""indices"":[57,68],""screen_name"":""WebSciConf"",""id_str"":""1948032967""}]}"
482431863085346000;irynakuchma;MT @KeitaBando Exploring #Altmetrics in an emerging country context https://t.co/3aQQhiLUoZ Presentation from the #Altmetrics14 workshop #OA;Fri Jun 27 07:54:53 +0000 2014;27.06.2014 03:54;;en;;;437591452;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";http://pbs.twimg.com/profile_images/1694872224/irynak_normal.jpg;1730;2001;10800;http://twitter.com/irynakuchma/statuses/482431863085346816;"{""symbols"":[],""urls"":[{""expanded_url"":""https://speakerdeck.com/jalperin/exploring-altmetrics-in-an-emerging-country-context"",""indices"":[68,91],""display_url"":""speakerdeck.com/jalperin/explo\u2026"",""url"":""https://t.co/3aQQhiLUoZ""}],""hashtags"":[{""text"":""Altmetrics"",""indices"":[25,36]},{""text"":""Altmetrics14"",""indices"":[114,127]},{""text"":""OA"",""indices"":[137,140]}],""user_mentions"":[{""id"":6169802,""name"":""Keita Bando"",""indices"":[3,14],""screen_name"":""KeitaBando"",""id_str"":""6169802""}]}"
482431008197705000;KeitaBando;Exploring #Altmetrics in an emerging country context https://t.co/wUjLDVMkJS Presentation from the #Altmetrics14 workshop, June 23, 2014.;Fri Jun 27 07:51:30 +0000 2014;27.06.2014 03:51;;en;;;6169802;;"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>";http://pbs.twimg.com/profile_images/451370219185774593/hSR1ZSwF_normal.jpeg;1476;82;32400;http://twitter.com/KeitaBando/statuses/482431008197705728;"{""symbols"":[],""urls"":[{""expanded_url"":""https://speakerdeck.com/jalperin/exploring-altmetrics-in-an-emerging-country-context"",""indices"":[53,76],""display_url"":""speakerdeck.com/jalperin/explo\u2026"",""url"":""https://t.co/wUjLDVMkJS""}],""hashtags"":[{""text"":""Altmetrics"",""indices"":[10,21]},{""text"":""Altmetrics14"",""indices"":[99,112]}],""user_mentions"":[]}"
482431008197705000;KeitaBando;Exploring #Altmetrics in an emerging country context https://t.co/wUjLDVMkJS Presentation from the #Altmetrics14 workshop, June 23, 2014.;Fri Jun 27 07:51:30 +0000 2014;27.06.2014 03:51;;en;;;6169802;;"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>";http://pbs.twimg.com/profile_images/451370219185774593/hSR1ZSwF_normal.jpeg;1476;82;32400;http://twitter.com/KeitaBando/statuses/482431008197705728;"{""symbols"":[],""urls"":[{""expanded_url"":""https://speakerdeck.com/jalperin/exploring-altmetrics-in-an-emerging-country-context"",""indices"":[53,76],""display_url"":""speakerdeck.com/jalperin/explo\u2026"",""url"":""https://t.co/wUjLDVMkJS""}],""hashtags"":[{""text"":""Altmetrics"",""indices"":[10,21]},{""text"":""Altmetrics14"",""indices"":[99,112]}],""user_mentions"":[]}"
481902725534580000;nopiedra;RT @juancommander: RT @mfenner: Slides of my #altmetrics14 presentation on data consistency now available at https://t.co/JJCgVzpY1P;Wed Jun 25 20:52:17 +0000 2014;25.06.2014 16:52;;en;;;2331061;;"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>";http://pbs.twimg.com/profile_images/3011004352/80f235f97f076ff9c1aab748319db98b_normal.jpeg;3081;2885;-18000;http://twitter.com/nopiedra/statuses/481902725534580736;"{""symbols"":[],""urls"":[{""expanded_url"":""https://speakerdeck.com/mfenner/how-consistent-are-altmetrics-providers-study-of-1000-plos-one-publications-using-the-plos-alm-mendeley-and-altmetric-dot-com-apis"",""indices"":[109,132],""display_url"":""speakerdeck.com/mfenner/how-co\u2026"",""url"":""https://t.co/JJCgVzpY1P""}],""hashtags"":[{""text"":""altmetrics14"",""indices"":[45,58]}],""user_mentions"":[{""id"":388503174,""name"":""Juan Pablo Alperin"",""indices"":[3,17],""screen_name"":""juancommander"",""id_str"":""388503174""},{""id"":10012402,""name"":""Martin Fenner"",""indices"":[22,30],""screen_name"":""mfenner"",""id_str"":""10012402""}]}"
481902697327886000;nopiedra;RT @kholmber: #altmetrics14 presentation at #websci14 yesterday http://t.co/gQqvOFKF84;Wed Jun 25 20:52:11 +0000 2014;25.06.2014 16:52;;en;;;2331061;;"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>";http://pbs.twimg.com/profile_images/3011004352/80f235f97f076ff9c1aab748319db98b_normal.jpeg;3081;2885;-18000;http://twitter.com/nopiedra/statuses/481902697327886336;"{""symbols"":[],""urls"":[{""expanded_url"":""http://fb.me/1qkOnQtl8"",""indices"":[64,86],""display_url"":""fb.me/1qkOnQtl8"",""url"":""http://t.co/gQqvOFKF84""}],""hashtags"":[{""text"":""altmetrics14"",""indices"":[14,27]},{""text"":""websci14"",""indices"":[44,53]}],""user_mentions"":[{""id"":10928162,""name"":""Kim Holmberg"",""indices"":[3,12],""screen_name"":""kholmber"",""id_str"":""10928162""}]}"
481902697327886000;nopiedra;RT @kholmber: #altmetrics14 presentation at #websci14 yesterday http://t.co/gQqvOFKF84;Wed Jun 25 20:52:11 +0000 2014;25.06.2014 16:52;;en;;;2331061;;"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>";http://pbs.twimg.com/profile_images/3011004352/80f235f97f076ff9c1aab748319db98b_normal.jpeg;3081;2885;-18000;http://twitter.com/nopiedra/statuses/481902697327886336;"{""symbols"":[],""urls"":[{""expanded_url"":""http://fb.me/1qkOnQtl8"",""indices"":[64,86],""display_url"":""fb.me/1qkOnQtl8"",""url"":""http://t.co/gQqvOFKF84""}],""hashtags"":[{""text"":""altmetrics14"",""indices"":[14,27]},{""text"":""websci14"",""indices"":[44,53]}],""user_mentions"":[{""id"":10928162,""name"":""Kim Holmberg"",""indices"":[3,12],""screen_name"":""kholmber"",""id_str"":""10928162""}]}"
481828628410691000;guijacquemet;RT @Impactstory: As of March 10 2014, 4% of @PLOS articles have been referenced on @Wikipedia â€” on par with @F1000 #altmetrics14;Wed Jun 25 15:57:51 +0000 2014;25.06.2014 11:57;;en;;;85920755;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";http://pbs.twimg.com/profile_images/378800000225149338/833b94f82567d4efd9a3b074e22bdbdc_normal.png;88;74;10800;http://twitter.com/guijacquemet/statuses/481828628410691584;"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""altmetrics14"",""indices"":[115,128]}],""user_mentions"":[{""id"":375668090,""name"":""Impactstory"",""indices"":[3,15],""screen_name"":""Impactstory"",""id_str"":""375668090""},{""id"":12819112,""name"":""PLOS"",""indices"":[44,49],""screen_name"":""PLOS"",""id_str"":""12819112""},{""id"":86390214,""name"":""Wikipedia "",""indices"":[83,93],""screen_name"":""Wikipedia"",""id_str"":""86390214""},{""id"":19256096,""name"":""F1000Prime"",""indices"":[108,114],""screen_name"":""F1000"",""id_str"":""19256096""}]}"
481778846388457000;ronaldfar;Exploring #altmetrics in an emerging country context. presentation at #altmetrics14 https://t.co/QUuy1lwDlu â€¦(by @juancommander );Wed Jun 25 12:40:02 +0000 2014;25.06.2014 08:40;;en;388503174;juancommander;141723734;481111996541071000;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";http://pbs.twimg.com/profile_images/436251440697208832/u8H_oj1O_normal.jpeg;1055;403;-10800;http://twitter.com/ronaldfar/statuses/481778846388457472;"{""symbols"":[],""urls"":[{""expanded_url"":""https://speakerdeck.com/jalperin/exploring-altmetrics-in-an-emerging-country-context"",""indices"":[84,107],""display_url"":""speakerdeck.com/jalperin/explo\u2026"",""url"":""https://t.co/QUuy1lwDlu""}],""hashtags"":[{""text"":""altmetrics"",""indices"":[10,21]},{""text"":""altmetrics14"",""indices"":[70,83]}],""user_mentions"":[{""id"":388503174,""name"":""Juan Pablo Alperin"",""indices"":[113,127],""screen_name"":""juancommander"",""id_str"":""388503174""}]}"
481730516786618000;F1000;RT @Impactstory: As of March 10 2014, 4% of @PLOS articles have been referenced on @Wikipedia â€” on par with @F1000 #altmetrics14;Wed Jun 25 09:27:59 +0000 2014;25.06.2014 05:27;;en;;;19256096;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";http://pbs.twimg.com/profile_images/471256757688209408/lryLJdyV_normal.png;12460;1447;3600;http://twitter.com/F1000/statuses/481730516786618368;"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""altmetrics14"",""indices"":[115,128]}],""user_mentions"":[{""id"":375668090,""name"":""Impactstory"",""indices"":[3,15],""screen_name"":""Impactstory"",""id_str"":""375668090""},{""id"":12819112,""name"":""PLOS"",""indices"":[44,49],""screen_name"":""PLOS"",""id_str"":""12819112""},{""id"":86390214,""name"":""Wikipedia "",""indices"":[83,93],""screen_name"":""Wikipedia"",""id_str"":""86390214""},{""id"":19256096,""name"":""F1000Prime"",""indices"":[108,114],""screen_name"":""F1000"",""id_str"":""19256096""}]}"
481728665072713000;DominiqueVanpee;"RT @Impactstory: Publishers use @altmetric data as discovery service (""those who read X also read Yâ€) and an author service (â€˜who read thisâ€¦";Wed Jun 25 09:20:38 +0000 2014;25.06.2014 05:20;;nl;;;1136522773;;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";http://pbs.twimg.com/profile_images/3187379824/d5042982950c153c9ef96bc42e851fab_normal.jpeg;911;2001;;http://twitter.com/DominiqueVanpee/statuses/481728665072713728;"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""altmetrics14"",""indices"":[139,140]}],""user_mentions"":[{""id"":375668090,""name"":""Impactstory"",""indices"":[3,15],""screen_name"":""Impactstory"",""id_str"":""375668090""},{""id"":350424151,""name"":""Altmetric"",""indices"":[32,42],""screen_name"":""altmetric"",""id_str"":""350424151""}]}"
481728665072713000;DominiqueVanpee;"RT @Impactstory: Publishers use @altmetric data as discovery service (""those who read X also read Yâ€) and an author service (â€˜who read thisâ€¦";Wed Jun 25 09:20:38 +0000 2014;25.06.2014 05:20;;nl;;;1136522773;;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";http://pbs.twimg.com/profile_images/3187379824/d5042982950c153c9ef96bc42e851fab_normal.jpeg;911;2001;;http://twitter.com/DominiqueVanpee/statuses/481728665072713728;"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""altmetrics14"",""indices"":[139,140]}],""user_mentions"":[{""id"":375668090,""name"":""Impactstory"",""indices"":[3,15],""screen_name"":""Impactstory"",""id_str"":""375668090""},{""id"":350424151,""name"":""Altmetric"",""indices"":[32,42],""screen_name"":""altmetric"",""id_str"":""350424151""}]}"
481723378072838000;wmijnhardt;"RT @Impactstory: Publishers use @altmetric data as discovery service (""those who read X also read Yâ€) and an author service (â€˜who read thisâ€¦";Wed Jun 25 08:59:38 +0000 2014;25.06.2014 04:59;;en;;;14948842;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";http://pbs.twimg.com/profile_images/1234894456/566c00a9c262e2fde981b7f4ec2bstd_normal.png;596;1442;7200;http://twitter.com/wmijnhardt/statuses/481723378072838144;"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""altmetrics14"",""indices"":[139,140]}],""user_mentions"":[{""id"":375668090,""name"":""Impactstory"",""indices"":[3,15],""screen_name"":""Impactstory"",""id_str"":""375668090""},{""id"":350424151,""name"":""Altmetric"",""indices"":[32,42],""screen_name"":""altmetric"",""id_str"":""350424151""}]}"
481708371859750000;sharmanedit;"RT @Impactstory: Publishers use @altmetric data as discovery service (""those who read X also read Yâ€) and an author service (â€˜who read thisâ€¦";Wed Jun 25 08:00:00 +0000 2014;25.06.2014 04:00;;en;;;200456671;;"<a href=""http://getfalcon.pro"" rel=""nofollow"">Falcon Pro</a>";http://pbs.twimg.com/profile_images/478914798533373953/Jpb3Rx01_normal.jpeg;1903;789;;http://twitter.com/sharmanedit/statuses/481708371859750912;"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""altmetrics14"",""indices"":[139,140]}],""user_mentions"":[{""id"":375668090,""name"":""Impactstory"",""indices"":[3,15],""screen_name"":""Impactstory"",""id_str"":""375668090""},{""id"":350424151,""name"":""Altmetric"",""indices"":[32,42],""screen_name"":""altmetric"",""id_str"":""350424151""}]}"
481693825891844000;JennyDelasalle;"RT @library_connect: .@mfenner slides ""How consistent are altmetrics providers"" from #altmetrics14 http://t.co/XfPtnsZwSu";Wed Jun 25 07:02:12 +0000 2014;25.06.2014 03:02;;en;;;7881302;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";http://pbs.twimg.com/profile_images/461941100819656704/FN_IHFUD_normal.jpeg;273;135;7200;http://twitter.com/JennyDelasalle/statuses/481693825891844096;"{""symbols"":[],""urls"":[{""expanded_url"":""http://ow.ly/ymLoS"",""indices"":[99,121],""display_url"":""ow.ly/ymLoS"",""url"":""http://t.co/XfPtnsZwSu""}],""hashtags"":[{""text"":""altmetrics14"",""indices"":[85,98]}],""user_mentions"":[{""id"":16936674,""name"":""library_connect"",""indices"":[3,19],""screen_name"":""library_connect"",""id_str"":""16936674""},{""id"":10012402,""name"":""Martin Fenner"",""indices"":[22,30],""screen_name"":""mfenner"",""id_str"":""10012402""}]}"
